FECHA ,ID LOCAL ,NOMBRE LOCAL,COMUNA ,LOCALIDAD ,DIRECCION ,HORA APERTURA ,HORA CIERRE ,TELEFONO ,LATITUD ,LONGITUD ,DIA FUNCIONAMIENTO ,FK REGION ,FK COMUNA ,FK LOCALIDAD 
"06-08-21","1684","SALCOBRAND","RENCA","RENCA","BALMACEDA 4168","09:00:00","21:30:00","+560226411194","-33.404343","-70.705514","viernes","7","123","142"
"06-08-21","1685","SALCOBRAND","SAN BERNARDO","SAN BERNARDO","ARTURO PRAT 573 575","08:30:00","23:30:00","+560228560338","-33.592758","-70.704956","viernes","7","124","143"
"06-08-21","1688","SALCOBRAND","SAN BERNARDO","SAN BERNARDO","EYZAGUIRRE 599","09:00:00","22:00:00","+560228596039","-33.594272","-70.705896","viernes","7","124","143"
"06-08-21","1692","SALCOBRAND","SAN BERNARDO","SAN BERNARDO","PRESIDENTE JORGE ALESSANDRI 20040","09:00:00","21:30:00","+560224597665","-33.630736","-70.707929","viernes","7","124","143"
"06-08-21","1693","SALCOBRAND","SAN BERNARDO","SAN BERNARDO","PRESIDENTE JORGE ALESSANDRI 20040. MALL PLAZA SUR BOULEVARD","10:00:00","21:30:00","+560228578107","-33.630736","-70.707929","viernes","7","124","143"
"06-08-21","1694","NETFARMA","SAN BERNARDO","SAN BERNARDO","GENERAL URRUTIA 378. LOCAL G","10:00:00","22:00:00","+560225425567","-33.61646","-70.704634","viernes","7","124","143"
"06-08-21","1696","AHUMADA","SAN BERNARDO","SAN BERNARDO","ARTURO PRAT 589","09:00:00","23:00:00","+560226313037","-33.592704","-70.70516","viernes","7","124","143"
"06-08-21","1698","AHUMADA","SAN BERNARDO","SAN BERNARDO","SAN JOSE 69. INTERIOR LIDER","08:30:00","22:30:00","+560226313713","-33.597239","-70.699727","viernes","7","124","143"
"06-08-21","1699","BELEN","SAN BERNARDO","SAN BERNARDO","PADRE HURTADO 13694. UNIMARC","09:00:00","22:00:00","+560225285230","-33.587471","-70.678018","viernes","7","124","143"
"06-08-21","1700","COMUNITARIA","SAN BERNARDO","SAN BERNARDO","O'HIGGINS 35","10:00:00","21:00:00","+560228597966","-33.593117","-70.696953","viernes","7","124","143"
"06-08-21","1701","VITA SPA","SAN BERNARDO","SAN BERNARDO","PADRE HURTADO 13449","10:00:00","22:00:00","+560225290358","-33.583789","-70.677134","viernes","7","124","143"
"06-08-21","1702","CRUZ VERDE","SAN BERNARDO","SAN BERNARDO","ARTURO PRAT 599","08:00:00","23:30:00","+560228562012","-33.592720","-70.705239","viernes","7","124","143"
"06-08-21","1704","CRUZ VERDE","SAN BERNARDO","SAN BERNARDO","EYZAGUIRRE 307","08:30:00","00:00:00","+560228589140","-33.590117","-70.704405","viernes","7","124","143"
"06-08-21","1705","CRUZ VERDE","SAN BERNARDO","SAN BERNARDO","EYZAGUIRRE 574","09:00:00","22:00:00","+560222301838","-33.593808","-70.705735","viernes","7","124","143"
"06-08-21","1706","CRUZ VERDE","SAN BERNARDO","SAN BERNARDO","AV. PRESIDENTE JORGE ALESSANDRI 20040. MALL PLAZA SUR","09:00:00","22:00:00","+560228578170","-33.630736","-70.707929","viernes","7","124","143"
"06-08-21","1707","CRUZ VERDE","SAN BERNARDO","SAN BERNARDO","AV. LIBERTADOR  BERNARDO O'HIGGINS 572","09:00:00","22:00:00","+560228592126","-33.5916","-70.704514","viernes","7","124","143"
"06-08-21","1710","DEL DR. SIMI ","SAN BERNARDO","SAN BERNARDO","EYZAGUIRRE  571","10:00:00","20:00:00","+560224595546","-33.593808","-70.705703","viernes","7","124","143"
"06-08-21","1711","DEL DR. SIMI ","SAN BERNARDO","SAN BERNARDO","EYZAGUIRRE  646","10:00:00","20:00:00","+560227933251","-33.57900","-70.70039","viernes","7","124","143"
"06-08-21","1712","DEL DR. SIMI ","SAN BERNARDO","SAN BERNARDO","O'HIGGINS 516","10:00:00","20:00:00","+560229341332","-33.591801","-70.703948","viernes","7","124","143"
"06-08-21","1713","FARMAOFERTA","SAN BERNARDO","SAN BERNARDO","EYZAGUIRRE 928","10:00:00","22:00:00","+560226280946","-33.599058","-70.709647","viernes","7","124","143"
"06-08-21","1714","FARMAPRECIO ","SAN BERNARDO","SAN BERNARDO","EYZAGUIRRE 699","09:30:00","20:30:00","+560228592121","-33.596100","-70.706505","viernes","7","124","143"
"06-08-21","1715","FARMAVECINA  ","SAN BERNARDO","SAN BERNARDO","SANTA MARTA 518 A","10:00:00","21:00:00","+560228581473","-33.587015","-70.687668","viernes","7","124","143"
"06-08-21","1716","GALENICA ","SAN BERNARDO","SAN BERNARDO","EYZAGUIRRE  523","09:00:00","21:00:00","+560225947948","-33.59314","-70.705474","viernes","7","124","143"
"06-08-21","1717","HERRERA","LA FLORIDA","LA FLORIDA NORTE","FROILáN ROA 580, LOCAL 7","11:00:00","20:00:00","+5602","-33.5151799","-70.599065","viernes","7","97","116"
"06-08-21","1719","LAS ALMENDRAS","SAN BERNARDO","SAN BERNARDO","ABEL REYES INOSTROZA 8804","10:00:00","20:00:00","+560228410010","-33.669163","-70.742432","viernes","7","124","143"
"06-08-21","1720","LATORRE","SAN BERNARDO","SAN BERNARDO","OCHAGAVIA 13021","10:00:00","20:00:00","+560225618583","-33.570131","-70.699538","viernes","7","124","143"
"06-08-21","1721","LOS ALMENDROS","SAN BERNARDO","SAN BERNARDO","O'HIGGINS 9","00:00:00","00:00:00","+560228581654","-33.592994","-70.697068","viernes","7","124","143"
"06-08-21","1722","LOS OLIVOS","SAN BERNARDO","SAN BERNARDO","GRAN AVENIDA JOSé MIGUEL CARRERA 13631","10:00:00","21:00:00","+560228594480","-33.579037","-70.694487","viernes","7","124","143"
"06-08-21","1723","MEDDICA ","SAN BERNARDO","SAN BERNARDO","PORTALES ORIENTE 1102","10:00:00","21:00:00","+560228576140","-33.606113","-70.694624","viernes","7","124","143"
"06-08-21","1725","PETIT-KORNFELD","SAN BERNARDO","SAN BERNARDO","VICTORIA 521","09:00:00","20:30:00","+560228580328","-33.593754","-70.7028","viernes","7","124","143"
"06-08-21","1728","LA BOTIKA","SAN JOAQUIN","SAN JOAQUIN","LO OVALLE 347 A","10:00:00","21:00:00","+560225269560","-33.517887","-70.629028","viernes","7","125","144"
"06-08-21","1730","DAMYFAR ","SAN JOAQUIN","SAN JOAQUIN","RIO PETORCA 18. METRO CAMINO AGRICOLA","08:00:00","20:00:00","+5602225526854","-33.49175","-70.617843","viernes","7","125","144"
"06-08-21","1731","DEL DR. SIMI ","SAN JOAQUIN","SAN JOAQUIN","SANTA ROSA 5320","09:30:00","20:30:00","+560225527818","-33.506374","-70.638138","viernes","7","125","144"
"06-08-21","1732","CONTIGO","SAN JOAQUIN","SAN JOAQUIN","SEBASTOPOL 406","10:00:00","21:30:00","+560225253979","-33.516587","-70.632648","viernes","7","125","144"
"06-08-21","1734","FARMASTORE J. RAFAH ","SAN JOAQUIN","SAN JOAQUIN","PINTOR CICARELLI   492","10:00:00","21:30:00","+560225510696","-33.476614","-70.634325","viernes","7","125","144"
"06-08-21","1735","FARMAVIDA","SAN JOAQUIN","SAN JOAQUIN","VECINAL 5351","10:00:00","23:00:00","+560225536383","-33.505712","-70.623572","viernes","7","125","144"
"06-08-21","1736","FERCO","SAN JOAQUIN","SAN JOAQUIN","AMUNATEGUI 841","10:00:00","21:30:00","+5602","-33.433885","-70.657366","viernes","7","125","144"
"06-08-21","1737","LA FLORIDA","SAN JOAQUIN","SAN JOAQUIN","DEPARTAMENTAL 30","09:30:00","20:30:00","+560222211794","-33.508212","-70.61467","viernes","7","125","144"
"06-08-21","1738","THERAPIA IV","SAN JOAQUIN","SAN JOAQUIN","IGNACIO VALDIVIESO 2361","09:00:00","18:00:00","+560223684801","-33.473563","-70.626895","viernes","7","125","144"
"06-08-21","1739","SAN ANDRES","SAN JOSE DE MAIPO","SAN JOSE DE MAIPO","COMERCIO 19672","09:30:00","21:30:00","+560228611407","-33.639899","-70.352269","viernes","7","126","145"
"06-08-21","1740","SAN JOSE","SAN JOSE DE MAIPO","SAN JOSE DE MAIPO","COMERCIO   19823","10:00:00","20:30:00","+560228612072","-33.641654","-70.352481","viernes","7","126","145"
"06-08-21","1741","FARMAPRECIO","SAN MIGUEL","SAN MIGUEL","GRAN AVENIDA JOSE MIGUEL CARRERA 5101","09:30:00","20:30:00","+560227150399","-33.500371","-70.654082","viernes","7","127","146"
"06-08-21","1743","SALCOBRAND","SAN MIGUEL","SAN MIGUEL","GRAN AVENIDA JOSE MIGUEL CARRERA 4004","08:00:00","22:00:00","+560225563371","-33.491357","-70.650793","viernes","7","127","146"
"06-08-21","1744","SALCOBRAND","SAN MIGUEL","SAN MIGUEL","GRAN AVENIDA JOSE MIGUEL CARRERA 5728","08:30:00","21:30:00","+560225213599","-33.506356","-70.655614","viernes","7","127","146"
"06-08-21","1745","AHUMADA","SAN MIGUEL","SAN MIGUEL","GRAN AVENIDA JOSE MIGUEL CARRERA 6150. L-1008 Y 1076","09:00:00","22:00:00","+560226313364","-33.512247","-70.657293","viernes","7","127","146"
"06-08-21","1746","AHUMADA","SAN MIGUEL","SAN MIGUEL","GRAN AVENIDA JOSE MIGUEL CARRERA 4293 PARADERO 9","08:00:00","00:00:00","+560226313255","-33.493283","-70.652121","viernes","7","127","146"
"06-08-21","1747","AHUMADA","SAN MIGUEL","SAN MIGUEL","GRAN AVENIDA JOSE MIGUEL CARRERA 5001 PARADERO 11","08:00:00","00:00:00","+560226313737","-33.499427","-70.653833","viernes","7","127","146"
"06-08-21","1749","ALEMANA","SAN MIGUEL","SAN MIGUEL","LEONIDAS VIAL 1103","09:00:00","22:00:00","+560223629182","-33.494985","-70.652631","viernes","7","127","146"
"06-08-21","1752","CARLY","SAN MIGUEL","SAN MIGUEL","GRAN AVENIDA JOSE MIGUEL CARRERA 5417","08:00:00","22:00:00","+560225221917","-33.502822","-70.654847","viernes","7","127","146"
"06-08-21","1753","CARYVON","SAN MIGUEL","SAN MIGUEL","GRAN AVENIDA JOSE MIGUEL CARRERA 4558","09:30:00","21:30:00","+560225565841","-33.495502","-70.652532","viernes","7","127","146"
"06-08-21","1755","CRUZ VERDE","SAN MIGUEL","SAN MIGUEL","EL LLANO SUBERCASEAUX 3519  LOCAL 1074, PORTAL EL LLANO","08:30:00","22:00:00","+560226719138","-33.48597","-70.650719","viernes","7","127","146"
"06-08-21","1756","CRUZ VERDE","SAN MIGUEL","SAN MIGUEL","GRAN AVENIDA JOSE MIGUEL CARRERA 5731","08:30:00","00:00:00","+560222219698","-33.50653","-70.655888","viernes","7","127","146"
"06-08-21","1757","CRUZ VERDE","SAN MIGUEL","SAN MIGUEL","GRAN AVENIDA JOSE MIGUEL CARRERA 6001  1 Y 2","09:00:00","21:30:00","+560225215774","-33.509787","-70.656783","viernes","7","127","146"
"06-08-21","1758","CRUZ VERDE","SAN MIGUEL","SAN MIGUEL","GRAN AVENIDA JOSE MIGUEL CARRERA 5485","08:00:00","22:30:00","+560225227388","-33.504008","-70.655161","viernes","7","127","146"
"06-08-21","1759","CRUZ VERDE","SAN MIGUEL","SAN MIGUEL","GRAN AVENIDA JOSE MIGUEL CARRERA 4501","09:00:00","23:00:00","+560225233147","-33.495043","-70.652588","viernes","7","127","146"
"06-08-21","1762","LA REBAJA","SAN MIGUEL","SAN MIGUEL","VARAS MENA   788","10:30:00","20:30:00","+560225256557","-33.510475","-70.649316","viernes","7","127","146"
"06-08-21","1763","LO VIAL","SAN MIGUEL","SAN MIGUEL","GRAN AVENIDA JOSE MIGUEL CARRERA 4768","09:00:00","20:00:00","+560225512553","-33.497369","-70.65305","viernes","7","127","146"
"06-08-21","1764","SAN JOSE","SAN MIGUEL","SAN MIGUEL","SAN IGNACIO 4204","10:00:00","21:00:00","+5602224438480","-33.491061","-70.657234","viernes","7","127","146"
"06-08-21","1765","MANRIQUEZ ","SAN MIGUEL","SAN MIGUEL","GRAN AVENIDA JOSE MIGUEL CARRERA   5940, LOCALES U Y T","10:00:00","20:00:00","+560225596608","-33.509031","-70.656352","viernes","7","127","146"
"06-08-21","1766","SALCOBRAND","SAN MIGUEL","SAN MIGUEL","GRAN AVENIDA JOSE MIGUEL CARRERA  5617","08:00:00","22:00:00","+560225243945","-33.505736","-70.655635","viernes","7","127","146"
"06-08-21","1767","ALEJANDRA","SAN RAMON","SAN RAMON","AV. SANTA ROSA 10489","10:00:00","20:00:00","+560225169958","-33.557758","-70.631279","viernes","7","129","148"
"06-08-21","1768","BELEN","SAN RAMON","SAN RAMON","AV. SANTA ROSA 8049","09:00:00","21:00:00","+560225254675","-33.533632","-70.634773","viernes","7","129","148"
"06-08-21","1769","CRUZ VERDE","SAN RAMON","SAN RAMON","AV. SANTA ROSA 9233  LOCAL 1    LIDER","08:30:00","22:30:00","+560225162134","-33.545141","-70.634109","viernes","7","129","148"
"06-08-21","1770","MANRIQUEZ","SAN RAMON","SAN RAMON","AV. SANTA ROSA 8507","08:00:00","00:00:00","+560225258373","-33.537941","-70.634720","viernes","7","129","148"
"06-08-21","1771","DEL DR. SIMI ","SAN RAMON","SAN RAMON","AV. SANTA ROSA 8091","09:00:00","21:00:00","+560225114322","-33.533973","-70.634794","viernes","7","129","148"
"06-08-21","1772","FARMAVITAL","SAN RAMON","SAN RAMON","ELIAS FERNANDEZ ALBANO  8105","10:00:00","21:00:00","+560225274915","-33.53221","-70.647176","viernes","7","129","148"
"06-08-21","1774","NUEVA","SAN RAMON","SAN RAMON","AV. SANTA ROSA 8097 - A","10:00:00","20:00:00","+560225265632","-33.533932","-70.634776","viernes","7","129","148"
"06-08-21","1775","SUR","SAN RAMON","SAN RAMON","SAN FRANCISCO  9855","10:00:00","20:00:00","+560225593353","-33.550088","-70.653216","viernes","7","129","148"
"06-08-21","1777","SALCOBRAND","SANTIAGO","SANTIAGO ESTE","CATEDRAL 1009","08:30:00","21:30:00","+560226880269","-33.43727","-70.651269","viernes","7","130","150"
"06-08-21","1778","SALCOBRAND","SANTIAGO","SANTIAGO CENTRO","COMPAÑIA DE JESUS 1214. LOCALES 102 Y 103.","09:00:00","21:00:00","+560224632642","-33.438783","-70.654192","viernes","7","130","149"
"06-08-21","1779","SALCOBRAND","SANTIAGO","SANTIAGO ESTE","ESTADO 54","08:00:00","21:00:00","+560226971531","-33.442404","-70.64912","viernes","7","130","150"
"06-08-21","1780","SALCOBRAND","SANTIAGO","SANTIAGO ESTE","HUERFANOS 902","08:00:00","21:00:00","+560226384049","-33.439508","-70.649606","viernes","7","130","150"
"06-08-21","1781","SALCOBRAND","SANTIAGO","SANTIAGO CENTRO","LIBERTADOR BERNARDO O'HIGGINS 1395","09:00:00","20:00:00","+560226718768","-33.444743","-70.655576","viernes","7","130","149"
"06-08-21","1782","SALCOBRAND","SANTIAGO","SANTIAGO ESTE","LIBERTADOR BERNARDO O'HIGGINS 20","08:30:00","22:30:00","+560224202573","-33.437395","-70.635611","viernes","7","130","150"
"06-08-21","1785","SALCOBRAND","SANTIAGO","SANTIAGO ESTE","LIBERTADOR BERNARDO O'HIGGINS 779","08:30:00","22:00:00","+560226640947","-33.44298","-70.647425","viernes","7","130","150"
"06-08-21","1787","SALCOBRAND","SANTIAGO","SANTIAGO ESTE","LIBERTADOR BERNARDO O'HIGGINS 965","08:00:00","22:00:00","+560224202594","-33.443546","-70.649924","viernes","7","130","150"
"06-08-21","1790","SALCOBRAND","SANTIAGO","SANTIAGO ESTE","PASEO AHUMADA 101","08:00:00","22:00:00","+560226972916","-33.441919","-70.650647","viernes","7","130","150"
"06-08-21","1792","SALCOBRAND","SANTIAGO","SANTIAGO ESTE","PASEO AHUMADA 389","08:00:00","22:00:00","+560226720414","-33.438652","-70.651106","viernes","7","130","150"
"06-08-21","1793","SALCOBRAND","SANTIAGO","SANTIAGO ESTE","PASEO PUENTE 666 LOCAL 02","09:00:00","21:00:00","+560223709580","-33.43515","-70.651572","viernes","7","130","150"
"06-08-21","1794","SALCOBRAND","SANTIAGO","SANTIAGO ESTE","PASEO PUENTE 689","10:00:00","20:30:00","+560224695374","-33.43517","-70.651481","viernes","7","130","150"
"06-08-21","1795","SALCOBRAND","SANTIAGO","SANTIAGO ESTE","PORTAL BULNES 405","08:30:00","21:30:00","+560226387074","-33.438342","-70.649705","viernes","7","130","150"
"06-08-21","1796","SALCOBRAND","SANTIAGO","SANTIAGO ESTE","PORTAL BULNES 445","08:00:00","21:00:00","+560226648543","-33.43778","-70.649807","viernes","7","130","150"
"06-08-21","1797","SALCOBRAND","SANTIAGO","SANTIAGO ESTE","SAN FRANCISCO 521","09:00:00","22:00:00","+560226398470","-33.450905","-70.646866","viernes","7","130","150"
"06-08-21","1798","SALCOBRAND","SANTIAGO","SANTIAGO CENTRO","SAN MARTIN 30. CENTRO MEDICO AVANSALUD","08:30:00","21:30:00","+560224608684","-33.444692","-70.657432","viernes","7","130","149"
"06-08-21","1799","LA REBAJA","SANTIAGO","SANTIAGO ESTE","SAN ANTONIO 785","09:00:00","21:00:00","+560226329142","-33.434315","-70.648925","viernes","7","130","150"
"06-08-21","1800","SALCOBRAND","SANTIAGO","SANTIAGO CENTRO","TEATINOS 316","09:00:00","21:00:00","+5602","-33.439741","-70.655234","viernes","7","130","149"
"06-08-21","1801","SALCOBRAND","SANTIAGO","SANTIAGO SUR","TOESCA 1844 1882  LOCAL 3 Y 4","09:00:00","22:00:00","+560227150399","-33.453286","-70.661319","viernes","7","130","151"
"06-08-21","1804","AHUMADA","SANTIAGO","SANTIAGO CENTRO","ESTADO 234","08:00:00","22:30:00","+560226640655","-33.440242","-70.649445","viernes","7","130","149"
"06-08-21","1808","AHUMADA","SANTIAGO","SANTIAGO ESTE","NATANIEL COX 620","09:00:00","22:00:00","+560226313919","-33.453223","-70.652669","viernes","7","130","150"
"06-08-21","1810","URGENCIA - AHUMADA","SANTIAGO","SANTIAGO URGENCIA","PORTUGAL 480","00:00:00","00:00:00","+560226313704","-33.448018","-70.635315","viernes","7","130","504"
"06-08-21","1811","AHUMADA","SANTIAGO","SANTIAGO CENTRO","TEATINOS 4","08:00:00","22:00:00","+560226313013","-33.444376","-70.654233","viernes","7","130","149"
"06-08-21","1812","AHUMADA","SANTIAGO","SANTIAGO ESTE","PASEO PUENTE 602","08:00:00","22:00:00","+560226313230","-33.436196","-70.651419","viernes","7","130","150"
"06-08-21","1813","AHUMADA","SANTIAGO","SANTIAGO ESTE","PASEO AHUMADA 226","09:00:00","22:00:00","+560226313069","-33.440397","-70.650848","viernes","7","130","150"
"06-08-21","1814","ALMAGRO","SANTIAGO","SANTIAGO ESTE","SAN DIEGO 540","08:00:00","21:00:00","+5602","-33.452209","-70.650317","viernes","7","130","150"
"06-08-21","1815","ARAUCO","SANTIAGO","SANTIAGO SUR","ARAUCO 1055","09:30:00","19:30:00","+560225517782","-33.472055","-70.6476","viernes","7","130","151"
"06-08-21","1816","MANRIQUEZ","SANTIAGO","SANTIAGO CENTRO","BANDERA 850","10:00:00","20:00:00","+560225690957","-33.433657","-70.653141","viernes","7","130","149"
"06-08-21","1817","FRANCESA","SANTIAGO","SANTIAGO CENTRO","SAN PABLO 2090","09:00:00","20:00:00","+560226713778","-33.434817","-70.666167","viernes","7","130","149"
"06-08-21","1818","JARDIN","SANTIAGO","SANTIAGO CENTRO","SAN PABLO 2259","10:00:00","18:00:00","+560226722066","-33.434891","-70.66833","viernes","7","130","149"
"06-08-21","1820","BS FARMACIAS","SANTIAGO","SANTIAGO SUR","TOESCA 2008","09:00:00","20:30:00","+560226956309","-33.453686","-70.66313","viernes","7","130","151"
"06-08-21","1821","BULFOR ","SANTIAGO","SANTIAGO SUR","COQUIMBO 35","08:00:00","21:00:00","+560226355809","-33.453220","-70.631027","viernes","7","130","151"
"06-08-21","1822","C.A.","SANTIAGO","SANTIAGO SUR","SAN DIEGO 2068","09:30:00","20:00:00","+560225567359","-33.472874","-70.64833","viernes","7","130","151"
"06-08-21","1824","AHUMADA","SANTIAGO","SANTIAGO CENTRO","SAN PABLO 2302","09:00:00","22:00:00","+560226313397","-33.434942","-70.669063","viernes","7","130","149"
"06-08-21","1825","TORRES","SANTIAGO","SANTIAGO CENTRO","SAN PABLO 2351","09:30:00","19:00:00","+560226962033","-33.434942","-70.670008","viernes","7","130","149"
"06-08-21","1826","CRUZ VERDE","SANTIAGO","SANTIAGO ESTE","10 DE JULIO HUAMACHUCO 1625","08:30:00","22:00:00","+560226729038","-33.454199","-70.657393","viernes","7","130","150"
"06-08-21","1827","CRUZ VERDE","SANTIAGO","SANTIAGO CENTRO","AGUSTINAS  1173","08:00:00","21:00:00","+560226710630","-33.440981","-70.652787","viernes","7","130","149"
"06-08-21","1828","CRUZ VERDE","SANTIAGO","SANTIAGO CENTRO","ALMIRANTE GOTUZZO  92","08:00:00","20:30:00","+560226711195","-33.442601","-70.655424","viernes","7","130","149"
"06-08-21","1829","CRUZ VERDE","SANTIAGO","SANTIAGO CENTRO","AMUNATEGUI 94-96","07:30:00","21:00:00","+560226959879","-33.442615","-70.656071","viernes","7","130","149"
"06-08-21","1830","CRUZ VERDE","SANTIAGO","SANTIAGO ESTE","BANDERA 313","08:00:00","21:30:00","+560226714763","-33.439754","-70.652326","viernes","7","130","150"
"06-08-21","1831","CRUZ VERDE","SANTIAGO","SANTIAGO CENTRO","COMPAÑIA DE JESUS 2304 2308  LOCAL 5-6","08:00:00","22:00:00","+560226728759","-33.440305","-70.668658","viernes","7","130","149"
"06-08-21","1833","CARMEN","SANTIAGO","SANTIAGO CENTRO","EJERCITO LIBERTADOR 303","08:30:00","21:30:00","+560226986177","-33.450824","-70.660718","viernes","7","130","149"
"06-08-21","1834","CRUZ VERDE","SANTIAGO","SANTIAGO ESTE","ESTADO 234, 236, 238","08:30:00","21:30:00","+560226385398","-33.440198","-70.649679","viernes","7","130","150"
"06-08-21","1835","CRUZ VERDE","SANTIAGO","SANTIAGO ESTE","ESTADO 397","08:30:00","22:00:00","+560226729811","-33.438418","-70.649678","viernes","7","130","150"
"06-08-21","1836","CRUZ VERDE","SANTIAGO","SANTIAGO SUR","EXPOSICION 40  LOCAL 113 - 115","08:30:00","21:00:00","+560226899116","-33.452283","-70.677926","viernes","7","130","151"
"06-08-21","1837","CRUZ VERDE","SANTIAGO","SANTIAGO CENTRO","HUERFANOS 1201","07:30:00","22:00:00","+560226979961","-33.439884","-70.653694","viernes","7","130","149"
"06-08-21","1838","CRUZ VERDE","SANTIAGO","SANTIAGO ESTE","HUERFANOS 806","08:00:00","22:00:00","+560226641324","-33.439374","-70.648249","viernes","7","130","150"
"06-08-21","1839","CRUZ VERDE","SANTIAGO","SANTIAGO CENTRO","AV. LIBERTADOR BERNARDO O'HIGGINS 1461 LOCAL 2","08:00:00","22:00:00","+560224259378","-33.444976","-70.656521","viernes","7","130","149"
"06-08-21","1840","FARMABIZA","SANTIAGO","SANTIAGO ESTE","AV. LIBERTADOR BERNARDO O'HIGGINS 1516","09:00:00","20:00:00","+560226714500","-33.445856","-70.657296","viernes","7","130","150"
